order_id,order_timestamp,delivered_timestamp,driver_id,restaurant_id,cust_id,delivery_region,discount_applied,discount_code,order_total,discount_pc,status
100500,30/04/2022 21:03,30/04/2022 21:39,175,48,1016,Dublin,FALSE,,46.62,,COMPLETED
100501,01/05/2022 17:24,01/05/2022 18:03,7,19,1111,Dublin,FALSE,,20.34,,COMPLETED
100502,02/05/2022 17:09,02/05/2022 17:48,207,224,1056,Dublin,FALSE,,44.06,,COMPLETED
100503,03/05/2022 18:54,03/05/2022 19:33,168,308,1168,Dublin,FALSE,,33.26,,COMPLETED
100504,04/05/2022 18:51,04/05/2022 19:30,328,9,1199,Dublin,FALSE,,36.45,,COMPLETED
100505,06/05/2022 17:24,06/05/2022 18:03,145,107,1152,Dublin,TRUE,HAPPYBIRTHDAY,39.17,10,COMPLETED
100506,06/05/2022 17:43,06/05/2022 18:22,141,98,1196,Dublin,FALSE,,36.72,,COMPLETED
100507,07/05/2022 18:13,07/05/2022 18:52,48,84,1258,Dublin,FALSE,,19.59,,COMPLETED
100508,08/05/2022 19:36,08/05/2022 20:15,267,20,1051,Dublin,FALSE,,44.49,,COMPLETED
100509,08/05/2022 20:06,08/05/2022 20:45,160,175,1224,Dublin,FALSE,,35.69,,COMPLETED
100510,10/05/2022 17:15,10/05/2022 17:54,184,44,1054,Dublin,FALSE,,21.71,,COMPLETED
100511,13/05/2022 21:37,13/05/2022 22:16,36,131,1211,Dublin,FALSE,,36.05,,COMPLETED
100512,14/05/2022 17:58,14/05/2022 18:37,243,194,1234,Dublin,FALSE,,10.43,,COMPLETED
100513,14/05/2022 18:41,14/05/2022 19:20,36,292,1229,Dublin,FALSE,,22.79,,COMPLETED
100514,14/05/2022 19:07,14/05/2022 19:46,145,63,1153,Dublin,TRUE,HAPPYBIRTHDAY,33.68,10,COMPLETED
100515,15/05/2022 19:03,15/05/2022 19:42,328,205,1230,Dublin,FALSE,,14.65,,COMPLETED
100516,16/05/2022 16:12,16/05/2022 16:51,195,58,1046,Dublin,FALSE,,20.48,,COMPLETED
100517,16/05/2022 21:32,16/05/2022 22:11,317,190,1349,Dublin,FALSE,,19.54,,COMPLETED
100518,17/05/2022 18:27,17/05/2022 19:06,166,59,1225,Dublin,FALSE,,23.24,,COMPLETED
100519,17/05/2022 18:30,17/05/2022 19:09,29,100,1170,Dublin,FALSE,,38.08,,COMPLETED
100520,19/05/2022 17:42,19/05/2022 18:21,355,6,1075,Dublin,FALSE,,42.98,,COMPLETED
100521,20/05/2022 17:10,20/05/2022 17:49,277,248,1277,Dublin,FALSE,,20.63,,COMPLETED
100522,20/05/2022 18:44,20/05/2022 19:23,356,28,1266,Dublin,FALSE,,12.76,,COMPLETED
100523,26/05/2022 17:19,26/05/2022 17:58,335,194,1175,Dublin,FALSE,,33.19,,COMPLETED
100524,26/05/2022 17:44,26/05/2022 18:23,335,322,1193,Dublin,FALSE,,32.71,,COMPLETED
100525,26/05/2022 18:14,26/05/2022 18:53,154,27,1097,Dublin,FALSE,,26.66,,COMPLETED
100526,26/05/2022 20:01,26/05/2022 20:40,307,104,1232,Dublin,FALSE,,9.98,,COMPLETED
100527,26/05/2022 20:36,26/05/2022 21:15,396,264,1184,Dublin,FALSE,,37.43,,COMPLETED
100528,26/05/2022 20:55,26/05/2022 21:34,241,232,1231,Dublin,FALSE,,32.1,,COMPLETED
100529,27/05/2022 17:05,27/05/2022 17:44,144,5,1191,Dublin,FALSE,,36.94,,COMPLETED
100530,27/05/2022 18:18,27/05/2022 18:57,182,111,1047,Dublin,FALSE,,30,,COMPLETED
100531,28/05/2022 18:19,28/05/2022 18:58,380,303,1077,Dublin,FALSE,,29.86,,COMPLETED
100532,29/05/2022 23:21,30/05/2022 00:00,131,182,1221,Dublin,TRUE,HAPPYBIRTHDAY,32.23,10,COMPLETED
100533,30/05/2022 18:59,30/05/2022 19:38,89,239,1204,Dublin,FALSE,,31.01,,COMPLETED
100534,01/06/2022 17:43,01/06/2022 18:19,328,106,1065,Dublin,FALSE,,19.59,,COMPLETED
100535,01/06/2022 18:35,01/06/2022 19:11,227,170,1296,Dublin,FALSE,,27.64,,COMPLETED
100536,02/06/2022 17:09,02/06/2022 17:51,206,62,1278,Dublin,FALSE,,23.94,,COMPLETED
100537,02/06/2022 18:18,02/06/2022 19:00,163,211,1043,Dublin,FALSE,,25.52,,COMPLETED
100538,04/06/2022 19:29,04/06/2022 20:11,275,70,1221,Dublin,FALSE,,22.35,,COMPLETED
100539,05/06/2022 19:03,05/06/2022 19:48,195,10,1273,Dublin,FALSE,,9.79,,COMPLETED
100540,05/06/2022 23:29,06/06/2022 00:14,69,84,1347,Dublin,FALSE,,14.15,,COMPLETED
100541,06/06/2022 18:54,06/06/2022 19:36,303,201,1235,Dublin,FALSE,,30.76,,COMPLETED
100542,06/06/2022 19:48,06/06/2022 20:33,215,47,1119,Dublin,FALSE,,29.37,,COMPLETED
100543,06/06/2022 20:54,06/06/2022 21:36,248,3,1290,Dublin,FALSE,,22.31,,COMPLETED
100544,06/06/2022 21:19,06/06/2022 22:04,198,232,1246,Dublin,FALSE,,16.36,,COMPLETED
100545,07/06/2022 22:27,07/06/2022 23:12,345,12,1219,Dublin,FALSE,,35.8,,COMPLETED
100546,09/06/2022 18:17,09/06/2022 19:02,177,158,1335,Dublin,FALSE,,18.72,,COMPLETED
100547,10/06/2022 21:13,10/06/2022 21:58,184,44,1277,Dublin,FALSE,,16.33,,COMPLETED
100548,11/06/2022 17:33,11/06/2022 18:12,319,8,1259,Dublin,FALSE,,28.78,,COMPLETED
100549,11/06/2022 17:43,11/06/2022 18:28,345,8,1263,Dublin,FALSE,,11.37,,COMPLETED
100550,11/06/2022 18:33,11/06/2022 19:09,36,267,1266,Dublin,FALSE,,17.96,,COMPLETED
100551,11/06/2022 20:01,11/06/2022 20:37,64,266,1325,Dublin,FALSE,,28.29,,COMPLETED
100552,12/06/2022 19:08,12/06/2022 19:50,160,222,1029,Dublin,FALSE,,19.56,,COMPLETED
100553,13/06/2022 18:44,13/06/2022 19:20,36,139,1126,Dublin,FALSE,,40.2,,COMPLETED
100554,13/06/2022 19:07,13/06/2022 19:52,255,9,1257,Dublin,FALSE,,11.25,,COMPLETED
100555,14/06/2022 17:47,14/06/2022 18:29,77,211,1007,Dublin,FALSE,,10.11,,COMPLETED
100556,15/06/2022 20:51,15/06/2022 21:27,97,26,1210,Dublin,FALSE,,36.23,,COMPLETED
100557,16/06/2022 18:57,16/06/2022 19:33,275,39,1298,Dublin,FALSE,,31.99,,COMPLETED
100558,16/06/2022 20:08,16/06/2022 20:50,29,9,1100,Dublin,FALSE,,20.63,,COMPLETED
100559,17/06/2022 20:09,17/06/2022 20:54,205,195,1118,Dublin,FALSE,,13.71,,COMPLETED
100560,17/06/2022 20:31,17/06/2022 21:16,172,6,1278,Dublin,FALSE,,19.49,,COMPLETED
100561,17/06/2022 23:08,17/06/2022 23:50,229,107,1245,Dublin,FALSE,,34.27,,COMPLETED
100562,18/06/2022 17:34,18/06/2022 18:19,206,20,1085,Dublin,FALSE,,16.3,,COMPLETED
100563,18/06/2022 18:31,18/06/2022 19:16,381,122,1132,Dublin,FALSE,,40.09,,COMPLETED
100564,18/06/2022 18:43,18/06/2022 19:28,303,284,1035,Dublin,FALSE,,20.03,,COMPLETED
100565,19/06/2022 17:03,19/06/2022 17:39,358,3,1218,Dublin,FALSE,,32.54,,COMPLETED
100566,19/06/2022 18:12,19/06/2022 18:48,274,44,1291,Dublin,FALSE,,24.49,,COMPLETED
100567,20/06/2022 17:32,20/06/2022 18:17,360,45,1234,Dublin,FALSE,,34.82,,COMPLETED
100568,20/06/2022 19:13,20/06/2022 19:58,167,186,1123,Dublin,FALSE,,28.62,,COMPLETED
100569,22/06/2022 18:40,22/06/2022 19:22,212,298,1315,Dublin,FALSE,,23.93,,COMPLETED
100570,23/06/2022 15:40,23/06/2022 16:25,319,66,1187,Dublin,FALSE,,37.37,,COMPLETED
100571,23/06/2022 18:34,23/06/2022 19:19,355,87,1241,Dublin,FALSE,,34.66,,COMPLETED
100572,23/06/2022 20:54,23/06/2022 21:30,370,47,1157,Dublin,FALSE,,31.94,,COMPLETED
100573,23/06/2022 21:39,23/06/2022 22:24,73,188,1107,Dublin,FALSE,,11.44,,COMPLETED
100574,23/06/2022 21:50,23/06/2022 22:29,133,68,1127,Dublin,FALSE,,17.96,,COMPLETED
100575,24/06/2022 17:40,24/06/2022 18:25,290,135,1330,Dublin,FALSE,,24.49,,COMPLETED
100576,24/06/2022 20:08,24/06/2022 20:53,390,63,1316,Dublin,FALSE,,28.73,,COMPLETED
100577,24/06/2022 21:21,24/06/2022 21:57,80,63,1101,Dublin,FALSE,,26.01,,COMPLETED
100578,26/06/2022 17:59,26/06/2022 18:41,279,154,1237,Dublin,FALSE,,34.76,,COMPLETED
100579,26/06/2022 19:24,26/06/2022 20:09,215,6,1052,Dublin,FALSE,,27.15,,COMPLETED
100580,26/06/2022 19:46,26/06/2022 20:22,320,99,1351,Dublin,FALSE,,17.42,,COMPLETED
100581,26/06/2022 21:55,26/06/2022 22:37,66,68,1273,Dublin,FALSE,,21.22,,COMPLETED
100582,26/06/2022 23:06,26/06/2022 23:51,144,91,1132,Dublin,FALSE,,21.71,,COMPLETED
100583,26/06/2022 23:25,27/06/2022 00:07,314,86,1057,Dublin,FALSE,,8.16,,COMPLETED
100584,27/06/2022 17:28,27/06/2022 18:04,116,68,1077,Dublin,FALSE,,29.33,,COMPLETED
100585,27/06/2022 18:38,27/06/2022 19:23,160,314,1336,Dublin,FALSE,,18.48,,COMPLETED
100586,27/06/2022 22:47,27/06/2022 23:29,377,331,1255,Dublin,FALSE,,28.88,,COMPLETED
100587,28/06/2022 20:58,28/06/2022 21:43,147,79,1005,Dublin,FALSE,,21.81,,COMPLETED
100588,28/06/2022 23:45,29/06/2022 00:30,245,98,1275,Dublin,FALSE,,25.47,,COMPLETED
100589,29/06/2022 17:12,29/06/2022 17:57,144,8,1106,Dublin,FALSE,,41.18,,COMPLETED
100590,30/06/2022 17:54,30/06/2022 18:30,200,9,1169,Dublin,FALSE,,31.56,,COMPLETED
100591,30/06/2022 20:28,30/06/2022 21:07,222,211,1018,Dublin,FALSE,,46.52,,COMPLETED
100592,01/07/2022 17:37,01/07/2022 18:13,274,39,1333,Dublin,FALSE,,17.42,,COMPLETED
100593,01/07/2022 18:38,01/07/2022 19:11,73,43,1032,Dublin,FALSE,,24.49,,COMPLETED
100594,01/07/2022 20:09,01/07/2022 20:42,99,15,1068,Dublin,FALSE,,20.44,,COMPLETED
100595,01/07/2022 20:58,01/07/2022 21:31,125,63,1277,Dublin,FALSE,,27.75,,COMPLETED
100596,02/07/2022 17:28,02/07/2022 18:01,73,114,1312,Dublin,FALSE,,10.87,,COMPLETED
100597,02/07/2022 17:42,02/07/2022 18:15,204,264,1235,Dublin,FALSE,,32.1,,COMPLETED
100598,02/07/2022 18:55,02/07/2022 19:28,216,9,1022,Dublin,FALSE,,28.78,,COMPLETED
100599,03/07/2022 17:15,03/07/2022 17:48,60,20,1066,Dublin,FALSE,,29.86,,COMPLETED
100600,03/07/2022 17:58,03/07/2022 18:31,109,289,1294,Dublin,FALSE,,21.77,,COMPLETED
100601,03/07/2022 23:56,04/07/2022 00:29,184,224,1259,Dublin,FALSE,,28.78,,COMPLETED
100602,04/07/2022 20:10,04/07/2022 20:43,329,9,1252,Dublin,FALSE,,23.4,,COMPLETED
100603,04/07/2022 20:19,04/07/2022 20:52,245,87,1157,Dublin,FALSE,,33.62,,COMPLETED
100604,04/07/2022 23:49,05/07/2022 00:22,314,41,1281,Dublin,FALSE,,20.13,,COMPLETED
100605,05/07/2022 21:31,05/07/2022 22:04,319,10,1269,Dublin,FALSE,,27.75,,COMPLETED
100606,06/07/2022 17:08,06/07/2022 17:41,157,48,1271,Cork,FALSE,,12.19,,COMPLETED
100607,06/07/2022 17:11,06/07/2022 17:44,255,45,1272,Cork,FALSE,,20.41,,COMPLETED
100608,06/07/2022 19:15,06/07/2022 19:48,198,53,1213,Cork,FALSE,,35.91,,COMPLETED
100609,08/07/2022 18:18,08/07/2022 18:51,219,8,1194,Cork,FALSE,,36.88,,COMPLETED
100610,08/07/2022 23:19,08/07/2022 23:55,291,205,1166,Cork,FALSE,,38.41,,COMPLETED
100611,09/07/2022 19:30,09/07/2022 20:03,163,86,1078,Cork,FALSE,,23.24,,COMPLETED
100612,11/07/2022 18:34,11/07/2022 19:07,184,30,1264,Cork,FALSE,,20.26,,COMPLETED
100613,11/07/2022 18:54,11/07/2022 19:27,351,175,1114,Cork,FALSE,,40.75,,COMPLETED
100614,11/07/2022 20:02,11/07/2022 20:35,224,3,1092,Cork,FALSE,,28.21,,COMPLETED
100615,11/07/2022 20:20,11/07/2022 20:53,313,20,1080,Cork,FALSE,,19.54,,COMPLETED
100616,12/07/2022 20:02,12/07/2022 20:38,73,44,1222,Cork,FALSE,,19.54,,COMPLETED
100617,13/07/2022 20:44,13/07/2022 21:17,155,87,1226,Cork,FALSE,,35.36,,COMPLETED
100618,13/07/2022 22:40,13/07/2022 23:13,43,7,1203,Cork,FALSE,,36.4,,COMPLETED
100619,13/07/2022 22:42,13/07/2022 23:15,353,205,1158,Cork,FALSE,,33.57,,COMPLETED
100620,13/07/2022 23:58,14/07/2022 00:31,117,214,1365,Cork,FALSE,,28.24,,COMPLETED
100621,14/07/2022 17:52,14/07/2022 18:25,216,12,1008,Cork,FALSE,,16.77,,COMPLETED
100622,14/07/2022 21:45,14/07/2022 22:21,77,5,1003,Cork,FALSE,,28.24,,COMPLETED
100623,14/07/2022 21:47,14/07/2022 22:20,197,48,1303,Cork,FALSE,,28.78,,COMPLETED
100624,15/07/2022 20:34,15/07/2022 21:10,193,58,1078,Cork,FALSE,,42.92,,COMPLETED
100625,15/07/2022 21:07,15/07/2022 21:40,133,12,1093,Cork,FALSE,,18.51,,COMPLETED
100626,16/07/2022 16:43,16/07/2022 17:16,381,232,1162,Cork,FALSE,,31.75,,COMPLETED
100627,16/07/2022 17:06,16/07/2022 17:39,144,8,1027,Cork,FALSE,,20.57,,COMPLETED
100628,16/07/2022 17:58,16/07/2022 18:31,312,9,1270,Cork,FALSE,,11.98,,COMPLETED
100629,16/07/2022 18:46,16/07/2022 19:19,97,43,1221,Cork,FALSE,,16.33,,COMPLETED
100630,16/07/2022 19:03,16/07/2022 19:36,60,84,1197,Cork,FALSE,,32.65,,COMPLETED
100631,16/07/2022 22:51,16/07/2022 23:24,195,351,1282,Cork,FALSE,,28.78,,COMPLETED
100632,17/07/2022 22:01,17/07/2022 22:34,259,20,1031,Cork,FALSE,,19.54,,COMPLETED
100633,17/07/2022 23:33,18/07/2022 00:06,200,215,1227,Cork,FALSE,,32.1,,COMPLETED
100634,19/07/2022 20:30,19/07/2022 21:03,320,68,1178,Cork,FALSE,,37.54,,COMPLETED
100635,19/07/2022 21:36,19/07/2022 22:09,265,107,1131,Cork,FALSE,,40.15,,COMPLETED
100636,20/07/2022 17:55,20/07/2022 18:31,367,28,1272,Dublin,FALSE,,28.73,,COMPLETED
100637,21/07/2022 20:12,21/07/2022 20:45,60,84,1291,Dublin,FALSE,,16.77,,COMPLETED
100638,22/07/2022 18:52,22/07/2022 19:25,216,14,1021,Dublin,FALSE,,47.12,,COMPLETED
100639,23/07/2022 18:29,23/07/2022 19:02,327,232,1112,Dublin,FALSE,,21.17,,COMPLETED
100640,26/07/2022 17:31,26/07/2022 18:04,402,205,1242,Dublin,FALSE,,34.66,,COMPLETED
100641,26/07/2022 18:47,26/07/2022 19:20,356,9,1059,Dublin,FALSE,,29.87,,COMPLETED
100642,26/07/2022 20:02,26/07/2022 20:38,376,9,1340,Dublin,FALSE,,27.75,,COMPLETED
100643,27/07/2022 17:25,27/07/2022 17:58,390,8,1298,Dublin,FALSE,,16.28,,COMPLETED
100644,27/07/2022 20:44,27/07/2022 21:17,195,3,1218,Dublin,FALSE,,30.96,,COMPLETED
100645,27/07/2022 21:18,27/07/2022 21:51,168,201,1042,Dublin,FALSE,,45.14,,COMPLETED
100646,27/07/2022 23:52,28/07/2022 00:25,424,123,1183,Dublin,FALSE,,31.45,,COMPLETED
100647,28/07/2022 17:12,28/07/2022 17:45,163,59,1126,Dublin,FALSE,,106.1,,COMPLETED
100648,28/07/2022 18:10,28/07/2022 18:46,232,380,1028,Dublin,FALSE,,20.57,,COMPLETED
100649,28/07/2022 19:01,28/07/2022 19:34,86,76,1319,Dublin,FALSE,,22.8,,COMPLETED
100650,28/07/2022 21:32,28/07/2022 22:05,276,107,1276,Dublin,FALSE,,9.54,,COMPLETED
100651,30/07/2022 20:16,30/07/2022 20:52,429,370,1110,Dublin,FALSE,,24.38,,COMPLETED
100652,01/08/2022 23:25,01/08/2022 23:58,314,107,1003,Dublin,FALSE,,9.92,,COMPLETED
100653,02/08/2022 20:34,02/08/2022 21:07,248,25,1070,Dublin,FALSE,,43.41,,COMPLETED
100654,03/08/2022 18:36,03/08/2022 19:09,222,47,1070,Dublin,FALSE,,19.59,,COMPLETED
100655,04/08/2022 17:42,04/08/2022 18:15,330,10,1102,Dublin,FALSE,,20.1,,COMPLETED
100656,06/08/2022 19:19,06/08/2022 19:52,89,44,1033,Dublin,FALSE,,20.57,,COMPLETED
100657,07/08/2022 17:00,07/08/2022 17:33,341,70,1264,Dublin,FALSE,,12.13,,COMPLETED
100658,07/08/2022 18:36,07/08/2022 19:09,224,44,1298,Dublin,FALSE,,20.15,,COMPLETED
100659,07/08/2022 19:10,07/08/2022 19:43,198,114,1061,Dublin,FALSE,,29.87,,COMPLETED
100660,07/08/2022 20:12,07/08/2022 20:45,224,98,1309,Dublin,FALSE,,19.56,,COMPLETED
100661,07/08/2022 21:00,07/08/2022 21:33,350,79,1254,Dublin,FALSE,,28.89,,COMPLETED
100662,08/08/2022 17:19,08/08/2022 17:52,64,29,1025,Dublin,FALSE,,9.86,,COMPLETED
100663,08/08/2022 18:14,08/08/2022 18:47,248,50,1342,Dublin,FALSE,,18.45,,COMPLETED
100664,08/08/2022 21:32,08/08/2022 22:05,147,241,1062,Dublin,FALSE,,43.99,,COMPLETED
100665,09/08/2022 21:10,09/08/2022 21:43,327,8,1175,Dublin,FALSE,,31.5,,COMPLETED
100666,11/08/2022 18:37,11/08/2022 19:10,131,182,1028,Dublin,FALSE,,13.82,,COMPLETED
100667,12/08/2022 18:19,12/08/2022 18:52,314,20,1233,Dublin,FALSE,,20.31,,COMPLETED
100668,13/08/2022 20:06,13/08/2022 20:39,336,317,1231,Dublin,FALSE,,11.75,,COMPLETED
100669,13/08/2022 20:33,13/08/2022 21:06,327,8,1216,Dublin,FALSE,,35.85,,COMPLETED
100670,14/08/2022 21:15,14/08/2022 21:48,195,4,1267,Dublin,FALSE,,19.59,,COMPLETED
100671,15/08/2022 18:35,15/08/2022 19:08,195,360,1105,Dublin,FALSE,,29.51,,COMPLETED
100672,16/08/2022 21:14,16/08/2022 21:47,313,84,1104,Dublin,FALSE,,41.24,,COMPLETED
100673,16/08/2022 21:45,16/08/2022 22:18,207,46,1337,Dublin,FALSE,,14.66,,COMPLETED
100674,17/08/2022 17:55,17/08/2022 18:28,254,9,1002,Dublin,FALSE,,22.26,,COMPLETED
100675,17/08/2022 18:16,17/08/2022 18:49,123,271,1283,Dublin,FALSE,,23.93,,COMPLETED
100676,17/08/2022 18:23,17/08/2022 18:56,287,50,1177,Dublin,FALSE,,33.13,,COMPLETED
100677,17/08/2022 19:11,17/08/2022 19:44,222,68,1204,Dublin,FALSE,,32.59,,COMPLETED
100678,17/08/2022 20:48,17/08/2022 21:21,336,271,1214,Dublin,FALSE,,35.87,,COMPLETED
100679,18/08/2022 17:10,18/08/2022 17:43,370,68,1010,Dublin,FALSE,,28.73,,COMPLETED
100680,18/08/2022 17:16,18/08/2022 17:49,224,86,1284,Dublin,FALSE,,20.21,,COMPLETED
100681,18/08/2022 17:24,18/08/2022 17:57,133,14,1268,Dublin,FALSE,,20.48,,COMPLETED
100682,19/08/2022 17:19,19/08/2022 17:52,172,351,1314,Dublin,FALSE,,25.13,,COMPLETED
100683,19/08/2022 19:51,19/08/2022 20:24,299,341,1308,Dublin,FALSE,,27.15,,COMPLETED
100684,20/08/2022 17:29,20/08/2022 18:02,87,360,1071,Dublin,FALSE,,43.41,,COMPLETED
100685,21/08/2022 20:00,21/08/2022 20:33,257,223,1125,Dublin,FALSE,,22.26,,COMPLETED
100686,21/08/2022 21:18,21/08/2022 21:51,351,183,1223,Dublin,FALSE,,16.39,,COMPLETED
100687,22/08/2022 17:44,22/08/2022 18:17,41,86,1134,Dublin,FALSE,,39.83,,COMPLETED
100688,22/08/2022 20:59,22/08/2022 21:32,279,165,1310,Dublin,FALSE,,22.86,,COMPLETED
100689,23/08/2022 20:01,23/08/2022 20:34,101,205,1049,Dublin,FALSE,,29.93,,COMPLETED
100690,23/08/2022 21:31,23/08/2022 22:04,66,47,1251,Dublin,FALSE,,16.23,,COMPLETED
100691,24/08/2022 17:14,24/08/2022 17:47,222,9,1031,Dublin,FALSE,,45.69,,COMPLETED
100692,24/08/2022 18:01,24/08/2022 18:34,401,97,1128,Dublin,FALSE,,13.46,,COMPLETED
100693,24/08/2022 21:01,24/08/2022 21:34,248,43,1220,Dublin,FALSE,,30.96,,COMPLETED
100694,26/08/2022 17:09,26/08/2022 17:42,84,48,1224,Dublin,FALSE,,10.99,,COMPLETED
100695,26/08/2022 17:52,26/08/2022 18:25,290,188,1356,Dublin,FALSE,,14.65,,COMPLETED
100696,26/08/2022 18:21,26/08/2022 18:54,264,316,1265,Dublin,FALSE,,17.42,,COMPLETED
100697,26/08/2022 19:02,26/08/2022 19:35,392,342,1225,Dublin,FALSE,,20.63,,COMPLETED
100698,26/08/2022 20:25,26/08/2022 20:58,156,48,1240,Dublin,FALSE,,34.71,,COMPLETED
100699,27/08/2022 17:19,27/08/2022 17:52,362,84,1008,Dublin,FALSE,,9.6,,COMPLETED
100700,27/08/2022 18:52,27/08/2022 19:25,362,205,1272,Dublin,FALSE,,15.73,,COMPLETED
100701,27/08/2022 19:07,27/08/2022 19:40,56,62,1035,Dublin,FALSE,,17.91,,COMPLETED
100702,27/08/2022 21:11,27/08/2022 21:44,66,6,1280,Dublin,FALSE,,20.08,,COMPLETED
100703,27/08/2022 23:05,27/08/2022 23:38,134,43,1185,Dublin,FALSE,,31.45,,COMPLETED
100704,28/08/2022 20:11,28/08/2022 20:44,154,107,1014,Dublin,FALSE,,46.67,,COMPLETED
100705,28/08/2022 20:52,28/08/2022 21:25,184,30,1233,Dublin,FALSE,,16.82,,COMPLETED
100706,29/08/2022 23:15,29/08/2022 23:48,154,7,1026,Dublin,FALSE,,46.04,,COMPLETED
100707,30/08/2022 18:53,30/08/2022 19:26,147,94,1100,Dublin,FALSE,,29.65,,COMPLETED
100708,30/08/2022 21:23,30/08/2022 21:56,275,98,1276,Dublin,FALSE,,25.47,,COMPLETED
100709,03/09/2022 18:27,03/09/2022 19:00,224,15,1334,Dublin,FALSE,,28.29,,COMPLETED
100710,05/09/2022 18:22,05/09/2022 18:55,344,2,1292,Dublin,FALSE,,15.24,,COMPLETED
100711,05/09/2022 21:38,05/09/2022 22:11,222,227,1075,Dublin,FALSE,,29.33,,COMPLETED
100712,07/09/2022 17:32,07/09/2022 18:05,154,19,1220,Dublin,FALSE,,32.23,,COMPLETED
100713,09/09/2022 16:45,09/09/2022 17:18,145,62,1083,Dublin,FALSE,,29.82,,COMPLETED
100714,09/09/2022 17:27,09/09/2022 18:00,84,205,1227,Dublin,FALSE,,30.85,,COMPLETED
100715,09/09/2022 17:43,09/09/2022 18:16,207,44,1262,Dublin,FALSE,,9.67,,COMPLETED
100716,11/09/2022 19:38,11/09/2022 20:11,259,107,1040,Dublin,FALSE,,45.15,,COMPLETED
100717,19/09/2022 21:44,19/09/2022 22:17,380,175,1122,Dublin,FALSE,,25.47,,COMPLETED
100718,23/09/2022 18:37,23/09/2022 19:10,154,114,1103,Dublin,FALSE,,13.65,,COMPLETED
100719,27/09/2022 18:57,27/09/2022 19:30,267,20,1269,Dublin,FALSE,,13.58,,COMPLETED
100720,27/09/2022 19:42,27/09/2022 20:15,366,20,1355,Dublin,FALSE,,23.92,,COMPLETED
100721,28/09/2022 17:12,28/09/2022 17:45,288,120,1247,Dublin,FALSE,,32.05,,COMPLETED
100722,28/09/2022 17:28,28/09/2022 18:01,76,352,1074,Dublin,FALSE,,43.19,,COMPLETED
100723,29/09/2022 20:58,29/09/2022 21:31,248,241,1047,Dublin,FALSE,,15.86,,COMPLETED
100724,30/09/2022 18:14,30/09/2022 18:47,184,214,1134,Dublin,FALSE,,20.14,,COMPLETED
100725,01/10/2022 17:19,01/10/2022 17:52,139,43,1265,Dublin,FALSE,,15.24,,COMPLETED
100726,01/10/2022 23:50,02/10/2022 00:23,147,68,1071,Dublin,FALSE,,26.12,,COMPLETED
100727,04/10/2022 18:23,04/10/2022 18:56,175,128,1041,Dublin,FALSE,,45.15,,COMPLETED
100728,04/10/2022 18:49,04/10/2022 19:22,98,62,1001,Dublin,FALSE,,20.12,,COMPLETED
100729,05/10/2022 20:08,05/10/2022 20:41,156,6,1223,Dublin,FALSE,,17.91,,COMPLETED
100730,09/10/2022 17:38,09/10/2022 18:11,286,21,1252,Dublin,FALSE,,29.09,,COMPLETED
100731,14/10/2022 18:23,14/10/2022 18:56,200,28,1167,Dublin,FALSE,,38.35,,COMPLETED
100732,14/10/2022 21:38,14/10/2022 22:11,277,114,1162,Dublin,FALSE,,33.57,,COMPLETED
100733,14/10/2022 21:48,14/10/2022 22:21,315,107,1229,Dublin,FALSE,,35.31,,COMPLETED
100734,19/10/2022 19:47,19/10/2022 20:20,360,109,1160,Dublin,FALSE,,38.6,,COMPLETED
100735,19/10/2022 20:42,19/10/2022 21:15,195,360,1227,Dublin,FALSE,,20.46,,COMPLETED
100736,19/10/2022 21:06,19/10/2022 21:39,48,53,1086,Dublin,FALSE,,29.79,,COMPLETED
100737,20/10/2022 21:42,20/10/2022 22:15,144,207,1032,Dublin,FALSE,,30.2,,COMPLETED
100738,22/10/2022 20:24,22/10/2022 20:57,327,107,1079,Dublin,FALSE,,14.53,,COMPLETED
100739,22/10/2022 21:18,22/10/2022 21:51,147,215,1285,Dublin,FALSE,,28.24,,COMPLETED
100740,22/10/2022 21:39,22/10/2022 22:12,195,16,1119,Dublin,FALSE,,20.41,,COMPLETED
100741,23/10/2022 17:40,23/10/2022 18:13,365,7,1019,Dublin,FALSE,,30.41,,COMPLETED
100742,24/10/2022 21:19,24/10/2022 21:52,154,10,1060,Dublin,FALSE,,44.01,,COMPLETED
100743,26/10/2022 23:51,27/10/2022 00:24,366,221,1011,Dublin,FALSE,,24.16,,COMPLETED
100744,27/10/2022 21:36,27/10/2022 22:09,379,38,1064,Dublin,FALSE,,43.95,,COMPLETED
100745,30/10/2022 18:47,30/10/2022 19:20,365,8,1357,Dublin,FALSE,,22.31,,COMPLETED
100746,01/11/2022 17:18,01/11/2022 17:52,286,6,1043,Galway,FALSE,,45.1,,COMPLETED
100747,01/11/2022 18:10,01/11/2022 18:44,215,9,1332,Galway,FALSE,,12.89,,COMPLETED
100748,01/11/2022 18:44,01/11/2022 19:18,288,6,1246,Galway,FALSE,,34.22,,COMPLETED
100749,01/11/2022 19:12,01/11/2022 19:46,319,14,1073,Galway,FALSE,,43.25,,COMPLETED
100750,01/11/2022 21:49,01/11/2022 22:23,248,87,1012,Kerry,FALSE,,17.36,,COMPLETED
100751,01/11/2022 22:44,01/11/2022 23:17,60,8,1296,Galway,FALSE,,16.82,,COMPLETED
100752,02/11/2022 18:20,02/11/2022 18:53,64,45,1326,Galway,FALSE,,11.5,,COMPLETED
